Match_id,League_id,Season,Stage,Date,home_team_api_id,away_team_api_id,Result,B365H,B365D,B365A,HomeTeam_buildUpPlaySpeed,HomeTeam_buildUpPlayPassing,HomeTeam_chanceCreationShooting,HomeTeam_defencePressure,AwayTeam_buildUpPlaySpeed,AwayTeam_buildUpPlayPassing,AwayTeam_chanceCreationShooting,AwayTeam_defencePressure
3705,1729,2013/2014,16,2013-12-14,10261,8466,1,2.4,3.4,3.2,58,72,46,41,47,38,58,57
3706,1729,2013/2014,16,2013-12-15,9850,10003,1,2.88,3.3,2.7,70,70,48,40,41,39,44,52
3707,1729,2013/2014,16,2013-12-15,8586,8650,2,2.5,3.4,3,42,46,68,63,39,44,54,59
3708,1729,2013/2014,16,2013-12-14,8654,8472,1,1.95,3.6,4.33,72,73,32,30,57,66,72,47
3709,1729,2013/2014,17,2013-12-23,9825,8455,1,2.38,3.4,3.25,30,29,39,64,46,41,63,42
3710,1729,2013/2014,17,2013-12-21,9826,10261,2,3.25,3.4,2.38,52,47,47,36,58,72,46,41
3711,1729,2013/2014,17,2013-12-21,9879,8456,2,9.5,5.25,1.36,52,49,59,39,36,34,38,42
3712,1729,2013/2014,17,2013-12-21,8650,8344,0,1.2,7.5,16,39,44,54,59,60,69,62,47
3713,1729,2013/2014,17,2013-12-21,10260,8654,0,1.36,5.25,10,46,38,37,49,72,73,32,30
3714,1729,2013/2014,17,2013-12-22,8466,8586,2,2.55,3.3,3,47,38,58,57,42,46,68,63
3715,1729,2013/2014,17,2013-12-21,10194,10252,0,2.3,3.25,3.5,75,73,38,32,63,59,34,39
3716,1729,2013/2014,17,2013-12-21,8472,9850,1,2.05,3.5,4,57,66,72,47,70,70,48,40
3717,1729,2013/2014,17,2013-12-22,10003,8668,2,3,3.4,2.5,41,39,44,52,58,62,32,41
3718,1729,2013/2014,17,2013-12-21,8659,8667,1,1.95,3.5,4.5,55,54,57,33,63,48,54,34
3719,1729,2013/2014,18,2013-12-26,10252,9826,2,1.91,3.5,4.5,63,59,34,39,52,47,47,36
3720,1729,2013/2014,18,2013-12-26,8344,8466,2,3.3,3.3,2.38,60,69,62,47,47,38,58,57
3721,1729,2013/2014,18,2013-12-26,8455,10003,0,1.33,5.5,10,46,41,63,42,41,39,44,52
3722,1729,2013/2014,18,2013-12-26,8668,8472,2,1.36,5.25,9.5,58,62,32,41,57,66,72,47
3723,1729,2013/2014,18,2013-12-26,8667,10260,2,7,4.2,1.55,63,48,54,34,46,38,37,49
3724,1729,2013/2014,18,2013-12-26,8456,8650,0,1.75,4.2,4.6,36,34,38,42,39,44,54,59
3725,1729,2013/2014,18,2013-12-26,10261,10194,0,1.75,3.8,5.25,58,72,46,41,75,73,38,32
3726,1729,2013/2014,18,2013-12-26,9850,9879,2,2.05,3.5,4,70,70,48,40,52,49,59,39
3727,1729,2013/2014,18,2013-12-26,8586,8659,1,1.53,4.33,7,42,46,68,63,55,54,57,33
3728,1729,2013/2014,18,2013-12-26,8654,9825,2,6.5,4,1.62,72,73,32,30,30,29,39,64
3729,1729,2013/2014,19,2013-12-28,10252,10003,1,3,3.3,2.55,63,59,34,39,41,39,44,52
3730,1729,2013/2014,19,2013-12-28,8344,8472,1,2.38,3.25,3.4,60,69,62,47,57,66,72,47
3731,1729,2013/2014,19,2013-12-29,8455,8650,0,2.2,3.5,3.5,46,41,63,42,39,44,54,59
3732,1729,2013/2014,19,2013-12-29,8668,8466,0,1.83,3.7,4.75,58,62,32,41,47,38,58,57
3733,1729,2013/2014,19,2013-12-28,8667,9879,0,2.05,3.4,4.1,63,48,54,34,52,49,59,39
3734,1729,2013/2014,19,2013-12-28,8456,9826,0,1.13,9.5,29,36,34,38,42,52,47,47,36
3735,1729,2013/2014,19,2013-12-29,10261,9825,2,4,3.7,2,58,72,46,41,30,29,39,64
3736,1729,2013/2014,19,2013-12-28,9850,10260,2,6.5,4.2,1.57,70,70,48,40,46,38,37,49
3737,1729,2013/2014,19,2013-12-29,8586,10194,0,1.44,4.33,8,42,46,68,63,75,73,38,32
3738,1729,2013/2014,19,2013-12-28,8654,8659,1,2.38,3.4,3.25,72,73,32,30,55,54,57,33
3739,1729,2013/2014,2,2013-08-24,10252,8650,2,4,3.75,1.95,63,59,34,39,39,44,54,59
3740,1729,2013/2014,2,2013-08-25,8344,8456,0,8.5,4.75,1.44,60,69,62,47,36,34,38,42
3741,1729,2013/2014,2,2013-08-24,8668,8659,1,1.57,4.33,6.5,58,62,32,41,55,54,57,33
3742,1729,2013/2014,2,2013-08-24,9879,9825,2,3.8,3.5,2.1,52,49,59,39,30,29,39,64
3743,1729,2013/2014,2,2013-08-24,8667,9850,0,2.45,3.4,3.1,63,48,54,34,70,70,48,40
3744,1729,2013/2014,2,2013-08-26,10260,8455,1,2.45,3.4,3.1,46,38,37,49,46,41,63,42
3745,1729,2013/2014,2,2013-08-24,10261,8654,1,2.3,3.4,3.4,58,72,46,41,72,73,32,30
3746,1729,2013/2014,2,2013-08-24,8466,8472,1,1.73,3.8,5.5,47,38,58,57,57,66,72,47
3747,1729,2013/2014,2,2013-08-24,10194,9826,0,1.83,3.6,5,75,73,38,32,52,47,47,36
3748,1729,2013/2014,2,2013-08-25,8586,10003,0,1.62,4,6.5,42,46,68,63,41,39,44,52
3749,1729,2013/2014,20,2014-01-01,9825,8344,0,1.29,6,13,30,29,39,64,60,69,62,47
3750,1729,2013/2014,20,2014-01-01,9826,9850,1,2.38,3.3,3.3,52,47,47,36,70,70,48,40
3751,1729,2013/2014,20,2014-01-01,9879,8654,0,2.5,3.3,3.1,52,49,59,39,72,73,32,30
3752,1729,2013/2014,20,2014-01-01,8650,8667,0,1.3,6,11,39,44,54,59,63,48,54,34
3753,1729,2013/2014,20,2014-01-01,10260,8586,2,1.8,3.8,4.75,46,38,37,49,42,46,68,63
3754,1729,2013/2014,20,2014-01-01,8466,8455,2,4,3.5,2.05,47,38,58,57,46,41,63,42
3755,1729,2013/2014,20,2014-01-01,10194,8668,1,4,3.3,2.1,75,73,38,32,58,62,32,41
3756,1729,2013/2014,20,2014-01-01,8472,10252,2,2.15,3.4,3.75,57,66,72,47,63,59,34,39
3757,1729,2013/2014,20,2014-01-01,10003,8456,2,5.75,4.25,1.62,41,39,44,52,36,34,38,42
3758,1729,2013/2014,20,2014-01-01,8659,10261,0,2.6,3.4,2.88,55,54,57,33,58,72,46,41
3759,1729,2013/2014,21,2014-01-13,10252,9825,2,6,4.2,1.62,63,59,34,39,30,29,39,64
3760,1729,2013/2014,21,2014-01-11,8344,8654,2,2,3.5,4.1,60,69,62,47,72,73,32,30
3761,1729,2013/2014,21,2014-01-11,8668,9850,0,1.4,5,9,58,62,32,41,70,70,48,40
3762,1729,2013/2014,21,2014-01-11,9879,8472,2,2.2,3.3,3.75,52,49,59,39,57,66,72,47
3763,1729,2013/2014,21,2014-01-11,8667,8455,2,6.5,4,1.6,63,48,54,34,46,41,63,42
3764,1729,2013/2014,21,2014-01-11,10260,10003,0,1.57,4,7,46,38,37,49,41,39,44,52
3765,1729,2013/2014,21,2014-01-12,10261,8456,2,5.25,4,1.7,58,72,46,41,36,34,38,42
3766,1729,2013/2014,21,2014-01-11,8466,8659,0,1.83,3.7,4.75,47,38,58,57,55,54,57,33
3767,1729,2013/2014,21,2014-01-12,10194,8650,2,5.75,4,1.67,75,73,38,32,39,44,54,59
3768,1729,2013/2014,21,2014-01-11,8586,9826,0,1.36,5,10,42,46,68,63,52,47,47,36
3769,1729,2013/2014,22,2014-01-18,9825,9879,0,1.22,7,15,30,29,39,64,52,49,59,39
3770,1729,2013/2014,22,2014-01-19,8455,10260,0,1.73,3.8,5.5,46,41,63,42,46,38,37,49
3771,1729,2013/2014,22,2014-01-18,9826,10194,0,2.35,3.2,3.5,52,47,47,36,75,73,38,32
3772,1729,2013/2014,22,2014-01-18,8650,10252,1,1.22,7,15,39,44,54,59,63,59,34,39
3773,1729,2013/2014,22,2014-01-18,8456,8344,0,1.13,11,23,36,34,38,42,60,69,62,47
3774,1729,2013/2014,22,2014-01-18,9850,8667,0,2.4,3.3,3.25,70,70,48,40,63,48,54,34
3775,1729,2013/2014,22,2014-01-18,8472,8466,1,3.2,3.3,2.45,57,66,72,47,47,38,58,57
3776,1729,2013/2014,22,2014-01-19,10003,8586,2,3.25,3.4,2.38,41,39,44,52,42,46,68,63
3777,1729,2013/2014,22,2014-01-20,8659,8668,1,3.5,3.4,2.25,55,54,57,33,58,62,32,41
3778,1729,2013/2014,22,2014-01-18,8654,10261,2,3,3.4,2.5,72,73,32,30,58,72,46,41
3779,1729,2013/2014,23,2014-01-29,10252,8659,0,2.6,3.3,3,63,59,34,39,55,54,57,33
3780,1729,2013/2014,23,2014-01-28,9826,8667,0,2.5,3.2,3.2,52,47,47,36,63,48,54,34
3781,1729,2013/2014,23,2014-01-28,8650,8668,0,1.83,3.9,4.5,39,44,54,59,58,62,32,41
3782,1729,2013/2014,23,2014-01-28,10260,8344,0,1.25,6.5,15,46,38,37,49,60,69,62,47
3783,1729,2013/2014,23,2014-01-28,9850,10261,1,2.7,3.4,2.8,70,70,48,40,58,72,46,41
3784,1729,2013/2014,23,2014-01-28,8466,9825,1,4.33,3.5,1.95,47,38,58,57,30,29,39,64
3785,1729,2013/2014,23,2014-01-29,8472,10194,0,2.1,3.4,3.9,57,66,72,47,75,73,38,32
3786,1729,2013/2014,23,2014-01-28,10003,9879,0,1.75,3.75,5.25,41,39,44,52,52,49,59,39
3787,1729,2013/2014,23,2014-01-29,8455,8654,1,1.18,8,19,46,41,63,42,72,73,32,30
3788,1729,2013/2014,23,2014-01-29,8586,8456,2,3.75,3.75,2.05,42,46,68,63,36,34,38,42
3789,1729,2013/2014,24,2014-02-02,9825,9826,0,1.22,7,16,30,29,39,64,52,47,47,36
3790,1729,2013/2014,24,2014-02-01,8344,9850,0,2.3,3.4,3.4,60,69,62,47,70,70,48,40
3791,1729,2013/2014,24,2014-02-01,8668,10252,0,1.53,4.33,7,58,62,32,41,63,59,34,39
3792,1729,2013/2014,24,2014-02-01,9879,8466,2,3.6,3.4,2.2,52,49,59,39,47,38,58,57
3793,1729,2013/2014,24,2014-02-01,8667,8586,1,4,3.5,2.05,63,48,54,34,42,46,68,63
3794,1729,2013/2014,24,2014-02-03,8456,8455,2,1.85,3.8,4.5,36,34,38,42,46,41,63,42
3795,1729,2013/2014,24,2014-02-01,10261,8472,2,1.95,3.5,4.33,58,72,46,41,57,66,72,47
3796,1729,2013/2014,24,2014-02-01,10194,10260,0,7,4,1.57,75,73,38,32,46,38,37,49
3797,1729,2013/2014,24,2014-02-02,8659,8650,1,5.75,4.33,1.62,55,54,57,33,39,44,54,59
3798,1729,2013/2014,24,2014-02-01,8654,10003,0,2.9,3.4,2.6,72,73,32,30,41,39,44,52
3799,1729,2013/2014,25,2014-02-08,9826,8659,0,2.6,3.3,3,52,47,47,36,55,54,57,33
3800,1729,2013/2014,25,2014-02-08,10252,8654,2,2.1,3.5,3.8,63,59,34,39,72,73,32,30
3801,1729,2013/2014,25,2014-02-08,8455,10261,0,1.25,6.25,15,46,41,63,42,58,72,46,41
3802,1729,2013/2014,25,2014-02-08,8650,9825,0,2.2,3.6,3.4,39,44,54,59,30,29,39,64
3803,1729,2013/2014,25,2014-02-09,10260,9879,1,1.2,7,19,46,38,37,49,52,49,59,39
3804,1729,2013/2014,25,2014-02-08,9850,8456,1,9,5.5,1.36,70,70,48,40,36,34,38,42
3805,1729,2013/2014,25,2014-02-08,8466,10194,1,1.55,4,7.5,47,38,58,57,75,73,38,32
3806,1729,2013/2014,25,2014-02-08,8472,8667,2,2.15,3.4,3.8,57,66,72,47,63,48,54,34
3807,1729,2013/2014,25,2014-02-08,10003,8344,0,1.85,3.6,4.75,41,39,44,52,60,69,62,47
3808,1729,2013/2014,25,2014-02-09,8586,8668,0,2.1,3.5,3.75,42,46,68,63,58,62,32,41
3809,1729,2013/2014,26,2014-02-12,9825,10260,1,2.15,3.5,3.6,30,29,39,64,46,38,37,49
3810,1729,2013/2014,26,2014-02-11,8344,10252,1,2.5,3.4,3,60,69,62,47,63,59,34,39
3811,1729,2013/2014,26,2014-02-11,8667,8466,2,3,3.25,2.6,63,48,54,34,47,38,58,57
3812,1729,2013/2014,26,2014-02-12,10194,10003,1,2.7,3.25,2.9,75,73,38,32,41,39,44,52
3813,1729,2013/2014,26,2014-02-11,8659,8455,1,7.5,4.5,1.5,55,54,57,33,46,41,63,42
3814,1729,2013/2014,26,2014-02-11,8654,9850,0,2.05,3.5,4,72,73,32,30,70,70,48,40
3815,1729,2013/2014,26,2014-04-16,8668,9826,2,1.4,4.75,10,61,42,48,52,61,68,52,36
3816,1729,2013/2014,26,2014-02-12,9879,8650,2,8,5.25,1.4,52,49,59,39,39,44,54,59
3817,1729,2013/2014,26,2014-04-16,8456,8472,1,1.17,9,17,59,29,62,42,60,61,58,41
3818,1729,2013/2014,26,2014-02-12,10261,8586,2,3.3,3.5,2.3,58,72,46,41,42,46,68,63
3819,1729,2013/2014,27,2014-02-22,9825,8472,0,1.33,5.5,11,30,29,39,64,57,66,72,47
3820,1729,2013/2014,27,2014-02-22,8344,8667,2,2.75,3.2,2.88,60,69,62,47,63,48,54,34
3821,1729,2013/2014,27,2014-02-22,8455,8668,0,1.57,4,7,46,41,63,42,58,62,32,41
3822,1729,2013/2014,27,2014-02-22,9826,10260,2,6.5,4,1.6,52,47,47,36,46,38,37,49
3823,1729,2013/2014,27,2014-02-23,8650,10003,0,1.3,5.75,12,39,44,54,59,41,39,44,52
3824,1729,2013/2014,27,2014-02-22,8456,10194,0,1.18,8,19,36,34,38,42,75,73,38,32
3825,1729,2013/2014,27,2014-02-23,10261,10252,0,2.1,3.4,3.9,58,72,46,41,63,59,34,39
3826,1729,2013/2014,27,2014-02-23,9850,8586,0,3.8,3.5,2.1,70,70,48,40,42,46,68,63
3827,1729,2013/2014,27,2014-02-22,8659,9879,1,1.8,3.9,4.75,55,54,57,33,52,49,59,39
3828,1729,2013/2014,27,2014-02-22,8654,8466,0,3.2,3.4,2.4,72,73,32,30,47,38,58,57
3829,1729,2013/2014,28,2014-03-02,10252,9850,0,2.1,3.4,3.9,63,59,34,39,70,70,48,40
3830,1729,2013/2014,28,2014-03-01,8668,8654,0,1.53,4.2,7.5,58,62,32,41,72,73,32,30
3831,1729,2013/2014,28,2014-03-01,9879,8455,2,8,4.75,1.45,52,49,59,39,46,41,63,42
3832,1729,2013/2014,28,2014-03-01,8667,10261,2,2.45,3.2,3.3,63,48,54,34,58,72,46,41
3833,1729,2013/2014,28,2014-03-25,10260,8456,2,3.5,3.6,2.15,46,54,56,42,59,29,62,42
3834,1729,2013/2014,28,2014-03-01,8466,8650,2,3.75,3.75,2.05,47,38,58,57,39,44,54,59
3835,1729,2013/2014,28,2014-03-01,10194,9825,0,5.5,3.8,1.73,75,73,38,32,30,29,39,64
3836,1729,2013/2014,28,2014-05-07,8472,8659,0,2.1,3.2,4.2,60,61,58,41,55,51,57,41
3837,1729,2013/2014,28,2014-03-02,10003,9826,1,1.85,3.5,5,41,39,44,52,52,47,47,36
3838,1729,2013/2014,28,2014-03-02,8586,8344,0,1.33,5.25,12,42,46,68,63,60,69,62,47
3839,1729,2013/2014,29,2014-03-25,9825,10003,1,1.57,4.2,6.5,59,26,64,51,63,34,36,51
3840,1729,2013/2014,29,2014-03-08,8344,9879,0,2.35,3.5,3.2,60,69,62,47,52,49,59,39
3841,1729,2013/2014,29,2014-03-08,8455,8586,0,1.57,4,7,46,41,63,42,42,46,68,63
3842,1729,2013/2014,29,2014-03-08,9826,8466,2,3.9,3.3,2.15,52,47,47,36,47,38,58,57
3843,1729,2013/2014,29,2014-03-26,8650,8472,0,1.17,9,19,71,32,61,51,60,61,58,41
3844,1729,2013/2014,29,2014-05-07,8456,10252,0,1.14,9.5,21,59,29,62,42,66,72,56,39
3845,1729,2013/2014,29,2014-03-25,10261,8668,2,3.5,3.4,2.25,54,47,39,56,61,42,48,52
3846,1729,2013/2014,29,2014-03-08,9850,10194,1,2.25,3.3,3.6,70,70,48,40,75,73,38,32
3847,1729,2013/2014,29,2014-03-08,8659,10260,2,5,3.6,1.83,55,54,57,33,46,38,37,49
3848,1729,2013/2014,29,2014-03-26,8654,8667,0,2.4,3.3,3.3,72,73,32,30,56,51,48,38
3849,1729,2013/2014,3,2013-09-01,9825,8586,0,2.1,3.7,3.6,30,29,39,64,42,46,68,63
3850,1729,2013/2014,3,2013-08-31,8344,8668,1,3.25,3.4,2.38,60,69,62,47,58,62,32,41
3851,1729,2013/2014,3,2013-08-21,8455,10252,0,1.29,5.5,10,46,41,63,42,63,59,34,39
3852,1729,2013/2014,3,2013-08-31,9826,8472,0,2.6,3.3,3,52,47,47,36,57,66,72,47
3853,1729,2013/2014,3,2013-09-01,8650,10260,0,2.63,3.4,2.88,39,44,54,59,46,38,37,49
3854,1729,2013/2014,3,2013-08-31,8456,8667,0,1.17,8.5,19,36,34,38,42,63,48,54,34
3855,1729,2013/2014,3,2013-08-31,10261,9879,0,2.15,3.4,3.75,58,72,46,41,52,49,59,39
3856,1729,2013/2014,3,2013-08-31,9850,8466,0,3,3.3,2.55,70,70,48,40,47,38,58,57
3857,1729,2013/2014,3,2013-09-01,8659,10003,2,2.7,3.4,2.8,55,54,57,33,41,39,44,52
3858,1729,2013/2014,3,2013-08-31,8654,10194,2,2,3.4,4.33,72,73,32,30,75,73,38,32
3859,1729,2013/2014,30,2014-03-15,10003,8659,2,1.95,3.6,4.33,41,39,44,52,55,54,57,33
3860,1729,2013/2014,30,2014-03-15,10252,8455,0,7,4.33,1.53,63,59,34,39,46,41,63,42
3861,1729,2013/2014,30,2014-03-15,8668,8344,0,1.36,5,11,58,62,32,41,60,69,62,47
3862,1729,2013/2014,30,2014-03-15,9879,10261,0,2.9,3.4,2.6,52,49,59,39,58,72,46,41
3863,1729,2013/2014,30,2014-03-15,8667,8456,2,6.5,4.33,1.57,63,48,54,34,36,34,38,42
3864,1729,2013/2014,30,2014-03-16,10260,8650,2,2.5,3.6,2.9,46,38,37,49,39,44,54,59
3865,1729,2013/2014,30,2014-03-15,8466,9850,0,1.62,4,6.5,47,38,58,57,70,70,48,40
3866,1729,2013/2014,30,2014-03-15,10194,8654,0,2.25,3.3,3.6,75,73,38,32,72,73,32,30
3867,1729,2013/2014,30,2014-03-15,8472,9826,1,2.15,3.3,3.9,57,66,72,47,52,47,47,36
3868,1729,2013/2014,30,2014-03-16,8586,9825,2,3.1,3.4,2.45,42,46,68,63,30,29,39,64
3869,1729,2013/2014,31,2014-03-23,10252,10194,2,2.2,3.3,3.75,66,72,56,39,48,55,37,38
3870,1729,2013/2014,31,2014-03-22,8344,8650,2,9.5,5.25,1.36,60,54,41,33,71,32,61,51
3871,1729,2013/2014,31,2014-03-22,8455,9825,0,1.85,3.6,4.75,67,38,68,39,59,26,64,51
3872,1729,2013/2014,31,2014-03-22,8668,10003,0,1.67,3.9,6,61,42,48,52,63,34,36,51
3873,1729,2013/2014,31,2014-03-22,8667,8659,0,2.25,3.3,3.6,56,51,48,38,55,51,57,41
3874,1729,2013/2014,31,2014-03-22,8456,9879,0,1.17,9,17,59,29,62,42,52,56,54,29
3875,1729,2013/2014,31,2014-03-22,10261,9826,0,1.85,3.6,4.75,54,47,39,56,61,68,52,36
3876,1729,2013/2014,31,2014-03-22,9850,8472,0,2.2,3.3,3.75,45,64,42,40,60,61,58,41
3877,1729,2013/2014,31,2014-03-23,8586,8466,0,2.25,3.4,3.5,41,38,62,58,47,40,51,62
3878,1729,2013/2014,31,2014-03-22,8654,10260,2,4.5,3.6,1.91,72,73,32,30,46,54,56,42
3879,1729,2013/2014,32,2014-03-29,9825,8456,1,3.6,3.5,2.15,59,26,64,51,59,29,62,42
3880,1729,2013/2014,32,2014-03-29,9826,8455,0,10,4.75,1.4,61,68,52,36,67,38,68,39
3881,1729,2013/2014,32,2014-03-30,9879,8668,2,5,3.75,1.8,52,56,54,29,61,42,48,52
3882,1729,2013/2014,32,2014-03-30,8650,8586,0,1.48,4.75,7.5,71,32,61,51,41,38,62,58
3883,1729,2013/2014,32,2014-03-29,10260,10252,0,1.45,4.75,8,46,54,56,42,66,72,56,39
3884,1729,2013/2014,32,2014-03-29,8466,10261,0,1.75,3.8,5.25,47,40,51,62,54,47,39,56
3885,1729,2013/2014,32,2014-03-29,10194,8667,0,2.15,3.3,3.9,48,55,37,38,56,51,48,38
3886,1729,2013/2014,32,2014-03-31,8472,8654,2,2.3,3.3,3.5,60,61,58,41,72,73,32,30
3887,1729,2013/2014,32,2014-03-29,10003,9850,0,1.73,3.9,5.25,63,34,36,51,45,64,42,40
3888,1729,2013/2014,32,2014-03-29,8659,8344,1,1.83,3.75,4.75,55,51,57,41,60,54,41,33
3889,1729,2013/2014,33,2014-04-05,10252,9879,2,2.05,3.5,4,66,72,56,39,52,56,54,29
3890,1729,2013/2014,33,2014-04-05,8344,9826,2,2.45,3.25,3.25,60,54,41,33,61,68,52,36
3891,1729,2013/2014,33,2014-04-05,8455,10194,0,1.29,6,13,67,38,68,39,48,55,37,38
3892,1729,2013/2014,33,2014-04-06,8668,9825,0,2.5,3.4,3,61,42,48,52,59,26,64,51
3893,1729,2013/2014,33,2014-04-05,8667,10003,0,2.75,3.3,2.8,56,51,48,38,63,34,36,51
3894,1729,2013/2014,33,2014-04-05,8456,8466,0,1.33,5.75,10,59,29,62,42,47,40,51,62
3895,1729,2013/2014,33,2014-04-05,10261,10260,2,4.2,3.7,1.95,54,47,39,56,46,54,56,42
3896,1729,2013/2014,33,2014-04-05,9850,8659,2,2.4,3.3,3.25,45,64,42,40,55,51,57,41
3897,1729,2013/2014,33,2014-04-07,8586,8472,0,1.57,4.2,6.5,41,38,62,58,60,61,58,41
3898,1729,2013/2014,33,2014-04-06,8654,8650,2,9,5,1.4,72,73,32,30,71,32,61,51
3899,1729,2013/2014,34,2014-04-15,9825,8654,0,1.4,5,9,59,26,64,51,72,73,32,30
3900,1729,2013/2014,34,2014-04-12,9826,10252,0,2.15,3.3,3.9,61,68,52,36,66,72,56,39
3901,1729,2013/2014,34,2014-04-12,9879,9850,0,2.15,3.5,3.6,52,56,54,29,45,64,42,40
3902,1729,2013/2014,34,2014-04-13,8650,8456,0,2.45,3.7,2.9,71,32,61,51,59,29,62,42
3903,1729,2013/2014,34,2014-05-06,10260,8667,0,1.36,5.5,9,46,54,56,42,56,51,48,38
3904,1729,2013/2014,34,2014-04-12,8466,8344,2,1.45,4.75,8,47,40,51,62,60,54,41,33
3905,1729,2013/2014,34,2014-04-12,10194,10261,0,2.1,3.4,3.9,48,55,37,38,54,47,39,56
3906,1729,2013/2014,34,2014-04-12,8472,8668,2,4.75,3.7,1.83,60,61,58,41,61,42,48,52
3907,1729,2013/2014,34,2014-04-13,10003,8455,2,5,3.6,1.83,63,34,36,51,67,38,68,39
3908,1729,2013/2014,34,2014-04-12,8659,8586,1,3.1,3.6,2.38,55,51,57,41,41,38,62,58
3909,1729,2013/2014,35,2014-04-19,10252,8466,1,3.4,3.4,2.1,66,72,56,39,47,40,51,62
3910,1729,2013/2014,35,2014-04-19,8344,10194,1,2.38,3.2,3,60,54,41,33,48,55,37,38
3911,1729,2013/2014,35,2014-04-19,8455,8472,2,1.18,7,13,67,38,68,39,60,61,58,41
3912,1729,2013/2014,35,2014-04-20,8668,10260,0,2.4,3.4,2.8,61,42,48,52,46,54,56,42
3913,1729,2013/2014,35,2014-04-20,8667,9825,2,4.5,3.6,1.8,56,51,48,38,59,26,64,51
3914,1729,2013/2014,35,2014-04-21,8456,8659,0,1.2,7,11,59,29,62,42,55,51,57,41
3915,1729,2013/2014,35,2014-04-19,10261,10003,2,2.63,3.3,2.6,54,47,39,56,63,34,36,51
3916,1729,2013/2014,35,2014-04-20,9850,8650,2,8.5,5,1.33,45,64,42,40,71,32,61,51
3917,1729,2013/2014,35,2014-04-19,8586,9879,0,1.5,4.2,6.5,41,38,62,58,52,56,54,29
3918,1729,2013/2014,35,2014-04-19,8654,9826,2,2.2,3.2,3.4,72,73,32,30,61,68,52,36
3919,1729,2013/2014,36,2014-04-28,9825,10261,0,1.29,6,12,59,26,64,51,54,47,39,56
3920,1729,2013/2014,36,2014-04-27,9826,8456,2,7.5,5,1.44,61,68,52,36,59,29,62,42
3921,1729,2013/2014,36,2014-04-26,9879,8667,1,2.3,3.4,3.4,52,56,54,29,56,51,48,38
3922,1729,2013/2014,36,2014-04-27,8650,8455,2,1.67,4.2,5.25,71,32,61,51,67,38,68,39
3923,1729,2013/2014,36,2014-04-26,10260,9850,0,1.36,5.25,9.5,46,54,56,42,45,64,42,40
3924,1729,2013/2014,36,2014-04-26,8466,8668,0,2.8,3.5,2.6,47,40,51,62,61,42,48,52
3925,1729,2013/2014,36,2014-04-26,10194,8586,2,3.2,3.4,2.38,48,55,37,38,41,38,62,58
3926,1729,2013/2014,36,2014-04-27,8472,8344,0,1.91,3.75,4.33,60,61,58,41,60,54,41,33
3927,1729,2013/2014,36,2014-04-26,10003,10252,0,1.7,3.75,6,63,34,36,51,66,72,56,39
3928,1729,2013/2014,36,2014-04-26,8659,8654,0,1.91,3.75,4.33,55,51,57,41,72,73,32,30
3929,1729,2013/2014,37,2014-05-04,9825,8659,0,1.29,6,13,59,26,64,51,55,51,57,41
3930,1729,2013/2014,37,2014-05-03,10252,8667,0,2.5,3.3,3.1,66,72,56,39,56,51,48,38
3931,1729,2013/2014,37,2014-05-04,8455,9850,1,1.2,7.5,17,67,38,68,39,45,64,42,40
3932,1729,2013/2014,37,2014-05-05,9826,8650,1,9,5,1.4,61,68,52,36,71,32,61,51
3933,1729,2013/2014,37,2014-05-03,8668,8456,2,5,4,1.75,61,42,48,52,59,29,62,42
3934,1729,2013/2014,37,2014-05-03,10260,8472,2,1.36,5.75,8.5,46,54,56,42,60,61,58,41
3935,1729,2013/2014,37,2014-05-03,10261,8344,0,2.05,3.6,3.8,54,47,39,56,60,54,41,33
3936,1729,2013/2014,37,2014-05-03,10194,9879,0,2.3,3.6,3.25,48,55,37,38,52,56,54,29
3937,1729,2013/2014,37,2014-05-03,10003,8466,2,2.5,3.4,3,63,34,36,51,47,40,51,62
3938,1729,2013/2014,37,2014-05-03,8654,8586,0,4.33,3.75,1.91,72,73,32,30,41,38,62,58
3939,1729,2013/2014,38,2014-05-11,8344,8455,2,8,4.75,1.44,60,54,41,33,67,38,68,39
3940,1729,2013/2014,38,2014-05-11,9879,9826,1,2.63,3.5,2.8,52,56,54,29,61,68,52,36
3941,1729,2013/2014,38,2014-05-11,8667,8668,2,4,3.6,2,56,51,48,38,61,42,48,52
3942,1729,2013/2014,38,2014-05-11,8650,10261,0,1.22,7.5,13,71,32,61,51,54,47,39,56
3943,1729,2013/2014,38,2014-05-11,8456,8654,0,1.17,9,17,59,29,62,42,72,73,32,30
3944,1729,2013/2014,38,2014-05-11,9850,9825,2,4.5,3.8,1.85,45,64,42,40,59,26,64,51
3945,1729,2013/2014,38,2014-05-11,8466,10260,1,2.63,3.5,2.8,47,40,51,62,46,54,56,42
3946,1729,2013/2014,38,2014-05-11,8472,10003,2,2.3,3.4,3.4,60,61,58,41,63,34,36,51
3947,1729,2013/2014,38,2014-05-11,8586,10252,0,1.5,4.5,7.5,41,38,62,58,66,72,56,39
3948,1729,2013/2014,38,2014-05-11,8659,10194,2,2.1,3.6,3.75,55,51,57,41,48,55,37,38
3949,1729,2013/2014,4,2013-09-14,10252,10261,2,2.15,3.4,3.8,63,59,34,39,58,72,46,41
3950,1729,2013/2014,4,2013-09-14,8668,8455,0,3.4,3.3,2.35,58,62,32,41,46,41,63,42
3951,1729,2013/2014,4,2013-09-14,9879,8659,1,2.15,3.5,3.6,52,49,59,39,55,54,57,33
